sysTime name age sex trialN audioCnd gbrDir gbrPresTime gbrRT gbrACC 
1347034444 E106 21 1 18 0 left 16 1659 1 
1347034451 E106 21 1 19 0 left 16 -1 -1 
1347035462 E106 21 1 19 0 left 16 -1 -1 
1347036282 E106 21 1 19 0 left 16 784 1 
1347039800 E106 21 1 19 0 left 16 784 1 
1347042800 E106 21 1 19 0 left 16 784 1 
1347042807 E106 21 1 20 0 right 16 -1 -1 
1347043819 E106 21 1 20 0 right 16 -1 -1 
1347044930 E106 21 1 20 0 right 16 1059 1 
1347049491 E106 21 1 20 0 right 16 1059 1 
1347052491 E106 21 1 20 0 right 16 1059 1 
1347052497 E106 21 1 21 0 left 16 -1 -1 
1347053509 E106 21 1 21 0 left 16 -1 -1 
1347054419 E106 21 1 21 0 left 16 874 1 
1347058498 E106 21 1 21 0 left 16 874 1 
1347061498 E106 21 1 21 0 left 16 874 1 
1347061505 E106 21 1 22 0 right 64 -1 -1 
1347062516 E106 21 1 22 0 right 64 -1 -1 
1347063275 E106 21 1 22 0 right 64 674 0 
1347067971 E106 21 1 22 0 right 64 674 0 
1347070971 E106 21 1 22 0 right 64 674 0 
1347070977 E106 21 1 23 0 right 16 -1 -1 
1347071990 E106 21 1 23 0 right 16 -1 -1 
1347072707 E106 21 1 23 0 right 16 682 1 
1347076578 E106 21 1 23 0 right 16 682 1 
1347079578 E106 21 1 23 0 right 16 682 1 
1347079585 E106 21 1 24 0 left 16 -1 -1 
1347080596 E106 21 1 24 0 left 16 -1 -1 
1347081299 E106 21 1 24 0 left 16 668 1 
1347084851 E106 21 1 24 0 left 16 668 1 
1347087851 E106 21 1 24 0 left 16 668 1 
1347087858 E106 21 1 25 0 right 64 -1 -1 
1347088869 E106 21 1 25 0 right 64 -1 -1 
1347089834 E106 21 1 25 0 right 64 880 1 
1347093941 E106 21 1 25 0 right 64 880 1 
1347096941 E106 21 1 25 0 right 64 880 1 
1347096948 E106 21 1 26 0 right 48 -1 -1 
1347097959 E106 21 1 26 0 right 48 -1 -1 
1347098802 E106 21 1 26 0 right 48 774 0 
1347102414 E106 21 1 26 0 right 48 774 0 
1347105414 E106 21 1 26 0 right 48 774 0 
1347105421 E106 21 1 27 0 left 32 -1 -1 
1347106432 E106 21 1 27 0 left 32 -1 -1 
1347107306 E106 21 1 27 0 left 32 822 1 
1347111187 E106 21 1 27 0 left 32 822 1 
1347114187 E106 21 1 27 0 left 32 822 1 
1347114194 E106 21 1 28 0 left 32 -1 -1 
1347115205 E106 21 1 28 0 left 32 -1 -1 
1347116970 E106 21 1 28 0 left 32 1713 0 
1347121278 E106 21 1 28 0 left 32 1713 0 
1347124278 E106 21 1 28 0 left 32 1713 0 
1347124285 E106 21 1 29 0 left 32 -1 -1 
1347125296 E106 21 1 29 0 left 32 -1 -1 
1347126731 E106 21 1 29 0 left 32 1383 0 
1347130818 E106 21 1 29 0 left 32 1383 0 
1347133818 E106 21 1 29 0 left 32 1383 0 
1347133825 E106 21 1 30 0 left 48 -1 -1 
1347134837 E106 21 1 30 0 left 48 -1 -1 
1347135673 E106 21 1 30 0 left 48 768 1 
1347140526 E106 21 1 30 0 left 48 768 1 
1347143526 E106 21 1 30 0 left 48 768 1 
1347143533 E106 21 1 31 0 right 32 -1 -1 
1347144544 E106 21 1 31 0 right 32 -1 -1 
1347146281 E106 21 1 31 0 right 32 1685 0 
1347149999 E106 21 1 31 0 right 32 1685 0 
1347152999 E106 21 1 31 0 right 32 1685 0 
1347188201 E106 21 1 32 0 right 16 -1 -1 
1347189211 E106 21 1 32 0 right 16 -1 -1 
1347190169 E106 21 1 32 0 right 16 923 1 
1347193915 E106 21 1 32 0 right 16 923 1 
1347196915 E106 21 1 32 0 right 16 923 1 
1347196922 E106 21 1 33 0 right 64 -1 -1 
1347197934 E106 21 1 33 0 right 64 -1 -1 
1347198961 E106 21 1 33 0 right 64 942 1 
1347202722 E106 21 1 33 0 right 64 942 1 
1347205722 E106 21 1 33 0 right 64 942 1 
1347205729 E106 21 1 34 0 right 48 -1 -1 
1347206741 E106 21 1 34 0 right 48 -1 -1 
1347207257 E106 21 1 34 0 right 48 465 1 
1347211462 E106 21 1 34 0 right 48 465 1 
1347214462 E106 21 1 34 0 right 48 465 1 
1347214469 E106 21 1 35 0 left 64 -1 -1 
1347215480 E106 21 1 35 0 left 64 -1 -1 
1347216305 E106 21 1 35 0 left 64 739 1 
1347219918 E106 21 1 35 0 left 64 739 1 
1347222918 E106 21 1 35 0 left 64 739 1 
1347222925 E106 21 1 36 0 right 32 -1 -1 
1347223937 E106 21 1 36 0 right 32 -1 -1 
1347224785 E106 21 1 36 0 right 32 796 1 
1347230726 E106 21 1 36 0 right 32 796 1 
1347233726 E106 21 1 36 0 right 32 796 1 
1347233733 E106 21 1 37 0 left 48 -1 -1 
1347234745 E106 21 1 37 0 left 48 -1 -1 
1347235624 E106 21 1 37 0 left 48 811 1 
1347242102 E106 21 1 37 0 left 48 811 1 
1347245102 E106 21 1 37 0 left 48 811 1 
1347245108 E106 21 1 38 0 right 16 -1 -1 
1347246120 E106 21 1 38 0 right 16 -1 -1 
1347248001 E106 21 1 38 0 right 16 1846 0 
1347251509 E106 21 1 38 0 right 16 1846 0 
1347254509 E106 21 1 38 0 right 16 1846 0 
1347254515 E106 21 1 39 0 right 32 -1 -1 
1347255527 E106 21 1 39 0 right 32 -1 -1 
1347257784 E106 21 1 39 0 right 32 2205 1 
1347261749 E106 21 1 39 0 right 32 2205 1 
1347264749 E106 21 1 39 0 right 32 2205 1 
1347264756 E106 21 1 40 0 left 32 -1 -1 
1347265768 E106 21 1 40 0 left 32 -1 -1 
1347266961 E106 21 1 40 0 left 32 1141 0 
1347271674 E106 21 1 40 0 left 32 1141 0 
1347274674 E106 21 1 40 0 left 32 1141 0 
1347274681 E106 21 1 41 0 left 48 -1 -1 
1347275692 E106 21 1 41 0 left 48 -1 -1 
1347277096 E106 21 1 41 0 left 48 1335 1 
1347281164 E106 21 1 41 0 left 48 1335 1 
1347284164 E106 21 1 41 0 left 48 1335 1 
1347284171 E106 21 1 42 0 left 64 -1 -1 
1347285183 E106 21 1 42 0 left 64 -1 -1 
1347288112 E106 21 1 42 0 left 64 2844 0 
1347293073 E106 21 1 42 0 left 64 2844 0 
1347296073 E106 21 1 42 0 left 64 2844 0 
1347296080 E106 21 1 43 0 left 16 -1 -1 
1347297091 E106 21 1 43 0 left 16 -1 -1 
1347297984 E106 21 1 43 0 left 16 857 0 
1347303231 E106 21 1 43 0 left 16 857 0 
1347306231 E106 21 1 43 0 left 16 857 0 
1347306238 E106 21 1 44 0 left 32 -1 -1 
1347307249 E106 21 1 44 0 left 32 -1 -1 
1347307929 E106 21 1 44 0 left 32 628 1 
1347312604 E106 21 1 44 0 left 32 628 1 
1347315604 E106 21 1 44 0 left 32 628 1 
1347315611 E106 21 1 45 0 left 48 -1 -1 
1347316623 E106 21 1 45 0 left 48 -1 -1 
1347317880 E106 21 1 45 0 left 48 1189 1 
1347322245 E106 21 1 45 0 left 48 1189 1 
1347325245 E106 21 1 45 0 left 48 1189 1 
1347325252 E106 21 1 46 0 left 48 -1 -1 
1347326263 E106 21 1 46 0 left 48 -1 -1 
1347326848 E106 21 1 46 0 left 48 516 1 
1347330735 E106 21 1 46 0 left 48 516 1 
1347333735 E106 21 1 46 0 left 48 516 1 
1347333741 E106 21 1 47 0 left 64 -1 -1 
1347334753 E106 21 1 47 0 left 64 -1 -1 
1347335937 E106 21 1 47 0 left 64 1099 1 
1347340141 E106 21 1 47 0 left 64 1099 1 
1347343141 E106 21 1 47 0 left 64 1099 1 
1347343148 E106 21 1 48 0 right 32 -1 -1 
1347344160 E106 21 1 48 0 right 32 -1 -1 
1347344776 E106 21 1 48 0 right 32 564 1 
1347350549 E106 21 1 48 0 right 32 564 1 
1347353549 E106 21 1 48 0 right 32 564 1 
1347353556 E106 21 1 49 0 right 64 -1 -1 
1347354568 E106 21 1 49 0 right 64 -1 -1 
1347356385 E106 21 1 49 0 right 64 1731 1 
1347362809 E106 21 1 49 0 right 64 1731 1 
1347365809 E106 21 1 49 0 right 64 1731 1 
1347365816 E106 21 1 50 0 right 32 -1 -1 
1347366827 E106 21 1 50 0 right 32 -1 -1 
1347367640 E106 21 1 50 0 right 32 761 0 
1347373266 E106 21 1 50 0 right 32 761 0 
1347376266 E106 21 1 50 0 right 32 761 0 
1347376273 E106 21 1 51 0 left 64 -1 -1 
1347377285 E106 21 1 51 0 left 64 -1 -1 
1347377951 E106 21 1 51 0 left 64 581 1 
1347381923 E106 21 1 51 0 left 64 581 1 
1347384923 E106 21 1 51 0 left 64 581 1 
1347384929 E106 21 1 52 0 right 64 -1 -1 
1347385941 E106 21 1 52 0 right 64 -1 -1 
1347386831 E106 21 1 52 0 right 64 805 0 
1347390396 E106 21 1 52 0 right 64 805 0 
1347393396 E106 21 1 52 0 right 64 805 0 
1347393402 E106 21 1 53 0 right 16 -1 -1 
1347394414 E106 21 1 53 0 right 16 -1 -1 
1347395135 E106 21 1 53 0 right 16 686 1 
1347398702 E106 21 1 53 0 right 16 686 1 
1347401702 E106 21 1 53 0 right 16 686 1 
1347401709 E106 21 1 54 0 right 32 -1 -1 
1347402720 E106 21 1 54 0 right 32 -1 -1 
1347403640 E106 21 1 54 0 right 32 868 1 
1347407909 E106 21 1 54 0 right 32 868 1 
1347410909 E106 21 1 54 0 right 32 868 1 
1347410916 E106 21 1 55 0 right 64 -1 -1 
1347411927 E106 21 1 55 0 right 64 -1 -1 
1347412943 E106 21 1 55 0 right 64 931 0 
1347417266 E106 21 1 55 0 right 64 931 0 
1347420266 E106 21 1 55 0 right 64 931 0 
1347420273 E106 21 1 56 0 left 16 -1 -1 
1347421284 E106 21 1 56 0 left 16 -1 -1 
1347422927 E106 21 1 56 0 left 16 1608 1 
1347427407 E106 21 1 56 0 left 16 1608 1 
1347430407 E106 21 1 56 0 left 16 1608 1 
1347430414 E106 21 1 57 0 right 64 -1 -1 
1347431425 E106 21 1 57 0 right 64 -1 -1 
1347432231 E106 21 1 57 0 right 64 721 0 
1347437081 E106 21 1 57 0 right 64 721 0 
1347440081 E106 21 1 57 0 right 64 721 0 
1347440088 E106 21 1 58 0 right 48 -1 -1 
1347441099 E106 21 1 58 0 right 48 -1 -1 
1347441863 E106 21 1 58 0 right 48 695 0 
1347445804 E106 21 1 58 0 right 48 695 0 
1347448804 E106 21 1 58 0 right 48 695 0 
1347448811 E106 21 1 59 0 left 16 -1 -1 
1347449822 E106 21 1 59 0 left 16 -1 -1 
1347450478 E106 21 1 59 0 left 16 621 0 
1347455244 E106 21 1 59 0 left 16 621 0 
1347458244 E106 21 1 59 0 left 16 621 0 
1347458251 E106 21 1 60 0 right 16 -1 -1 
1347459263 E106 21 1 60 0 right 16 -1 -1 
1347460415 E106 21 1 60 0 right 16 1101 0 
1347464868 E106 21 1 60 0 right 16 1101 0 
1347467868 E106 21 1 60 0 right 16 1101 0 
1347467875 E106 21 1 61 0 left 32 -1 -1 
1347468887 E106 21 1 61 0 left 32 -1 -1 
1347469838 E106 21 1 61 0 left 32 900 1 
1347474559 E106 21 1 61 0 left 32 900 1 
1347477559 E106 21 1 61 0 left 32 900 1 
1347477566 E106 21 1 62 0 left 16 -1 -1 
1347478577 E106 21 1 62 0 left 16 -1 -1 
1347479527 E106 21 1 62 0 left 16 915 0 
1347486217 E106 21 1 62 0 left 16 915 0 
1347489217 E106 21 1 62 0 left 16 915 0 
1347489224 E106 21 1 63 0 left 64 -1 -1 
1347490236 E106 21 1 63 0 left 64 -1 -1 
1347491742 E106 21 1 63 0 left 64 1421 1 
1347495441 E106 21 1 63 0 left 64 1421 1 
1347498441 E106 21 1 63 0 left 64 1421 1 
1347550342 E106 21 1 64 0 left 64 -1 -1 
1347551348 E106 21 1 64 0 left 64 -1 -1 
1347552382 E106 21 1 64 0 left 64 949 0 
1347556420 E106 21 1 64 0 left 64 949 0 
1347559420 E106 21 1 64 0 left 64 949 0 
1347559427 E106 21 1 65 0 left 64 -1 -1 
1347560438 E106 21 1 65 0 left 64 -1 -1 
1347561078 E106 21 1 65 0 left 64 555 1 
1347566161 E106 21 1 65 0 left 64 555 1 
1347569161 E106 21 1 65 0 left 64 555 1 
1347569170 E106 21 1 66 0 right 16 -1 -1 
1347570179 E106 21 1 66 0 right 16 -1 -1 
1347570991 E106 21 1 66 0 right 16 777 0 
1347575551 E106 21 1 66 0 right 16 777 0 
1347578551 E106 21 1 66 0 right 16 777 0 
1347578558 E106 21 1 67 0 left 16 -1 -1 
1347579569 E106 21 1 67 0 left 16 -1 -1 
1347580278 E106 21 1 67 0 left 16 674 1 
1347585992 E106 21 1 67 0 left 16 674 1 
1347588992 E106 21 1 67 0 left 16 674 1 
1347588998 E106 21 1 68 0 right 16 -1 -1 
1347590010 E106 21 1 68 0 right 16 -1 -1 
1347590893 E106 21 1 68 0 right 16 848 1 
1347594615 E106 21 1 68 0 right 16 848 1 
1347597615 E106 21 1 68 0 right 16 848 1 
1347597622 E106 21 1 69 0 left 16 -1 -1 
1347598634 E106 21 1 69 0 left 16 -1 -1 
1347599070 E106 21 1 69 0 left 16 401 1 
1347602888 E106 21 1 69 0 left 16 401 1 
1347605888 E106 21 1 69 0 left 16 401 1 
1347605895 E106 21 1 70 0 left 16 -1 -1 
1347606906 E106 21 1 70 0 left 16 -1 -1 
1347607893 E106 21 1 70 0 left 16 951 1 
1347611895 E106 21 1 70 0 left 16 951 1 
1347614895 E106 21 1 70 0 left 16 951 1 
1347614902 E106 21 1 71 0 left 48 -1 -1 
1347615913 E106 21 1 71 0 left 48 -1 -1 
1347617334 E106 21 1 71 0 left 48 1352 0 
1347621468 E106 21 1 71 0 left 48 1352 0 
1347624468 E106 21 1 71 0 left 48 1352 0 
1347624475 E106 21 1 72 0 right 48 -1 -1 
1347625487 E106 21 1 72 0 right 48 -1 -1 
1347627253 E106 21 1 72 0 right 48 1698 0 
1347631276 E106 21 1 72 0 right 48 1698 0 
1347634276 E106 21 1 72 0 right 48 1698 0 
1347634283 E106 21 1 73 0 left 64 -1 -1 
1347635294 E106 21 1 73 0 left 64 -1 -1 
1347636141 E106 21 1 73 0 left 64 762 1 
1347640566 E106 21 1 73 0 left 64 762 1 
1347643566 E106 21 1 73 0 left 64 762 1 
1347643573 E106 21 1 74 0 left 48 -1 -1 
1347644584 E106 21 1 74 0 left 48 -1 -1 
1347645205 E106 21 1 74 0 left 48 552 1 
1347648789 E106 21 1 74 0 left 48 552 1 
1347651789 E106 21 1 74 0 left 48 552 1 
1347651795 E106 21 1 75 0 right 16 -1 -1 
1347652807 E106 21 1 75 0 right 16 -1 -1 
1347653286 E106 21 1 75 0 right 16 443 1 
1347657312 E106 21 1 75 0 right 16 443 1 
1347660312 E106 21 1 75 0 right 16 443 1 
1347660319 E106 21 1 76 0 left 32 -1 -1 
1347661330 E106 21 1 76 0 left 32 -1 -1 
1347662612 E106 21 1 76 0 left 32 1230 0 
1347666719 E106 21 1 76 0 left 32 1230 0 
1347669719 E106 21 1 76 0 left 32 1230 0 
1347669726 E106 21 1 77 0 left 64 -1 -1 
1347670737 E106 21 1 77 0 left 64 -1 -1 
1347671508 E106 21 1 77 0 left 64 686 1 
1347676843 E106 21 1 77 0 left 64 686 1 
1347679843 E106 21 1 77 0 left 64 686 1 
1347679849 E106 21 1 78 0 right 64 -1 -1 
1347680862 E106 21 1 78 0 right 64 -1 -1 
1347681548 E106 21 1 78 0 right 64 601 1 
1347686284 E106 21 1 78 0 right 64 601 1 
1347689284 E106 21 1 78 0 right 64 601 1 
1347689291 E106 21 1 79 0 right 16 -1 -1 
1347690302 E106 21 1 79 0 right 16 -1 -1 
1347691196 E106 21 1 79 0 right 16 859 0 
1347695074 E106 21 1 79 0 right 16 859 0 
1347698074 E106 21 1 79 0 right 16 859 0 
1347698081 E106 21 1 80 0 right 48 -1 -1 
1347699092 E106 21 1 80 0 right 48 -1 -1 
1347700325 E106 21 1 80 0 right 48 1165 1 
1347704481 E106 21 1 80 0 right 48 1165 1 
1347707481 E106 21 1 80 0 right 48 1165 1 
1347707488 E106 21 1 81 0 left 48 -1 -1 
1347708499 E106 21 1 81 0 left 48 -1 -1 
1347710333 E106 21 1 81 0 left 48 1766 1 
1347714838 E106 21 1 81 0 left 48 1766 1 
1347717838 E106 21 1 81 0 left 48 1766 1 
1347717845 E106 21 1 82 0 left 16 -1 -1 
1347718857 E106 21 1 82 0 left 16 -1 -1 
1347720252 E106 21 1 82 0 left 16 1344 1 
1347733269 E106 21 1 82 0 left 16 1344 1 
1347736269 E106 21 1 82 0 left 16 1344 1 
1347736276 E106 21 1 83 0 right 48 -1 -1 
1347737287 E106 21 1 83 0 right 48 -1 -1 
1347738068 E106 21 1 83 0 right 48 713 0 
1347741792 E106 21 1 83 0 right 48 713 0 
1347744792 E106 21 1 83 0 right 48 713 0 
1347744799 E106 21 1 84 0 right 64 -1 -1 
1347745810 E106 21 1 84 0 right 64 -1 -1 
1347746780 E106 21 1 84 0 right 64 885 1 
1347750381 E106 21 1 84 0 right 64 885 1 
1347753381 E106 21 1 84 0 right 64 885 1 
1347753388 E106 21 1 85 0 right 48 -1 -1 
1347754400 E106 21 1 85 0 right 48 -1 -1 
1347755572 E106 21 1 85 0 right 48 1104 0 
1347759838 E106 21 1 85 0 right 48 1104 0 
1347762838 E106 21 1 85 0 right 48 1104 0 
1347762844 E106 21 1 86 0 right 16 -1 -1 
1347763857 E106 21 1 86 0 right 16 -1 -1 
1347764620 E106 21 1 86 0 right 16 728 0 
1347768578 E106 21 1 86 0 right 16 728 0 
1347771578 E106 21 1 86 0 right 16 728 0 
1347771585 E106 21 1 87 0 left 32 -1 -1 
1347772597 E106 21 1 87 0 left 32 -1 -1 
1347774348 E106 21 1 87 0 left 32 1699 1 
1347780054 E106 21 1 87 0 left 32 1699 1 
1347783054 E106 21 1 87 0 left 32 1699 1 
1347783061 E106 21 1 88 0 right 32 -1 -1 
1347784072 E106 21 1 88 0 right 32 -1 -1 
1347784915 E106 21 1 88 0 right 32 791 0 
1347789177 E106 21 1 88 0 right 32 791 0 
1347792177 E106 21 1 88 0 right 32 791 0 
1347792184 E106 21 1 89 0 left 32 -1 -1 
1347793196 E106 21 1 89 0 left 32 -1 -1 
1347794915 E106 21 1 89 0 left 32 1668 1 
1347798434 E106 21 1 89 0 left 32 1668 1 
1347801434 E106 21 1 89 0 left 32 1668 1 
1347801441 E106 21 1 90 0 left 64 -1 -1 
1347802453 E106 21 1 90 0 left 64 -1 -1 
1347803323 E106 21 1 90 0 left 64 785 1 
1347807858 E106 21 1 90 0 left 64 785 1 
1347810858 E106 21 1 90 0 left 64 785 1 
1347810864 E106 21 1 91 0 left 64 -1 -1 
1347811876 E106 21 1 91 0 left 64 -1 -1 
1347814961 E106 21 1 91 0 left 64 3000 2 
1347819933 E106 21 1 91 0 left 64 3000 2 
1347822933 E106 21 1 91 0 left 64 3000 2 
1347822940 E106 21 1 92 0 right 64 -1 -1 
1347823952 E106 21 1 92 0 right 64 -1 -1 
1347824827 E106 21 1 92 0 right 64 790 0 
1347828657 E106 21 1 92 0 right 64 790 0 
1347831657 E106 21 1 92 0 right 64 790 0 
1347831664 E106 21 1 93 0 right 48 -1 -1 
1347832675 E106 21 1 93 0 right 48 -1 -1 
1347833731 E106 21 1 93 0 right 48 987 1 
1347838247 E106 21 1 93 0 right 48 987 1 
1347841247 E106 21 1 93 0 right 48 987 1 
1347841254 E106 21 1 94 0 right 32 -1 -1 
1347842266 E106 21 1 94 0 right 32 -1 -1 
1347842860 E106 21 1 94 0 right 32 543 0 
1347847321 E106 21 1 94 0 right 32 543 0 
1347850321 E106 21 1 94 0 right 32 543 0 
1347850328 E106 21 1 95 0 left 48 -1 -1 
1347851339 E106 21 1 95 0 left 48 -1 -1 
1347852155 E106 21 1 95 0 left 48 748 1 
1347858079 E106 21 1 95 0 left 48 748 1 
1347861079 E106 21 1 95 0 left 48 748 1 
